CODUSU,ANO4,TRIMESTRE,NRO_HOGAR,COMPONENTE,H15,REGION,MAS_500,AGLOMERADO,PONDERA,CH03,CH04,CH05,CH06,CH07,CH08,CH09,CH10,CH11,CH12,CH13,CH14,CH15,CH15_COD,CH16,CH16_COD,NIVEL_ED,ESTADO,CAT_OCUP,CAT_INAC,IMPUTA,PP02C1,PP02C2,PP02C3,PP02C4,PP02C5,PP02C6,PP02C7,PP02C8,PP02E,PP02H,PP02I,PP03C,PP03D,PP3E_TOT,PP3F_TOT,PP03G,PP03H,PP03I,PP03J,INTENSI,PP04A,PP04B_COD,PP04B1,PP04B2,PP04B3_MES,PP04B3_ANO,PP04B3_DIA,PP04C,PP04C99,PP04D_COD,PP04G,PP05B2_MES,PP05B2_ANO,PP05B2_DIA,PP05C_1,PP05C_2,PP05C_3,PP05E,PP05F,PP05H,PP06A,PP06C,PP06D,PP06E,PP06H,PP07A,PP07C,PP07D,PP07E,PP07F1,PP07F2,PP07F3,PP07F4,PP07F5,PP07G1,PP07G2,PP07G3,PP07G4,PP07G_59,PP07H,PP07I,PP07J,PP07K,PP08D1,PP08D4,PP08F1,PP08F2,PP08J1,PP08J2,PP08J3,PP09A,PP09A_ESP,PP09B,PP09C,PP09C_ESP,PP10A,PP10C,PP10D,PP10E,PP11A,PP11B_COD,PP11B1,PP11B2_MES,PP11B2_ANO,PP11B2_DIA,PP11C,PP11C99,PP11D_COD,PP11G_ANO,PP11G_MES,PP11G_DIA,PP11L,PP11L1,PP11M,PP11N,PP11O,PP11P,PP11Q,PP11R,PP11S,PP11T,P21,DECOCUR,IDECOCUR,RDECOCUR,GDECOCUR,PDECOCUR,ADECOCUR,PONDIIO,TOT_P12,P47T,DECINDR,IDECINDR,RDECINDR,GDECINDR,PDECINDR,ADECINDR,PONDII,V2_M,V3_M,V4_M,V5_M,V8_M,V9_M,V10_M,V11_M,V12_M,V18_M,V19_AM,V21_M,T_VI,ITF,DECIFR,IDECIFR,RDECIFR,GDECIFR,PDECIFR,ADECIFR,IPCF,DECCFR,IDECCFR,RDECCFR,GDECCFR,PDECCFR,ADECCFR,PONDIH,año
TQRMNORPTHMOLMCDEHMHF00801034,2024,1,1,2,1,42,N,26,221,2,Femenino,1975-08-31 00:00:00,48,2,1,1,2,0,4,1,,1,,1,,4,1,3,0,,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,12.0,0.0,2.0,0.0,2.0,2.0,2.0,2.0,9700.0,1.0,1.0,0.0,6.0,0.0,0.0,0.0,55314.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,5.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,700000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,700000,9,10.0,10,,10.0,10,240,0,700000.0,9,10.0,10,,10.0,10,234,0,0,0,0,0,0,0,0,0,0,0,0,0,1680000,10,10.0,10,,10.0,10,280000.0,7,7.0,8,,8.0,7,254,2024
TQRMNORPTHMOLMCDEHMHF00801034,2024,1,1,3,1,42,N,26,221,3,Masculino,2008-11-23 00:00:00,15,5,1,1,1,1,4,2,4.0,1,,1,,3,3,0,3,,0,0,0,0,0,0,0,0,0,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.0,0,,0.0,0,221,0,0.0,0,0.0,0,,0.0,0,221,0,0,0,0,0,0,0,0,0,0,0,0,0,1680000,10,10.0,10,,10.0,10,280000.0,7,7.0,8,,8.0,7,254,2024
TQRMNORPTHMOLMCDEHMHF00801034,2024,1,1,4,1,42,N,26,221,3,Femenino,1997-05-28 00:00:00,26,1,4,1,2,0,6,1,,1,,1,,6,3,0,4,,0,0,0,0,0,0,0,0,0,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.0,0,,0.0,0,221,0,80000.0,2,2.0,2,,2.0,1,233,0,0,0,80000,0,0,0,0,0,0,0,0,80000,1680000,10,10.0,10,,10.0,10,280000.0,7,7.0,8,,8.0,7,254,2024
TQRMNORPTHMOLMCDEHMHF00801034,2024,1,1,5,1,42,N,26,221,4,Masculino,1996-11-15 00:00:00,27,1,4,1,2,0,4,1,,1,,1,,4,1,2,0,,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,30.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,4000.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,72113.0,8.0,0.0,0.0,0.0,1.0,3.0,3.0,1.0,7.0,5.0,2.0,200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,200000,4,5.0,5,,5.0,3,262,0,200000.0,4,5.0,5,,5.0,4,257,0,0,0,0,0,0,0,0,0,0,0,0,0,1680000,10,10.0,10,,10.0,10,280000.0,7,7.0,8,,8.0,7,254,2024
TQRMNORPTHMOLMCDEHMHF00801034,2024,1,1,6,0,42,N,26,221,5,Masculino,2023-03-08 00:00:00,1,5,4,3,0,0,0,0,,1,,6,,7,4,0,5,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.0,0,,0.0,0,221,0,0.0,0,0.0,0,,0.0,0,221,0,0,0,0,0,0,0,0,0,0,0,0,0,1680000,10,10.0,10,,10.0,10,280000.0,7,7.0,8,,8.0,7,254,2024
TQRMNOPQYHKNKNCDEGGFB00860741,2024,1,1,1,1,42,S,10,437,1,Femenino,1955-02-01 00:00:00,68,4,1,1,2,0,2,1,,1,,1,,2,3,0,4,,0,0,0,0,0,0,0,0,0,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.0,0,0.0,,0,437,0,212500.0,5,5.0,5,5.0,,5,482,105000,0,0,0,0,0,0,0,0,0,0,52500,212500,367500,4,4.0,4,4.0,,4,91875.0,2,2.0,2,2.0,,2,671,2024
TQRMNOPQYHKNKNCDEGGFB00860741,2024,1,1,2,1,42,S,10,437,3,Femenino,1980-09-17 00:00:00,43,3,4,1,2,0,4,1,,1,,1,,4,1,3,0,,0,0,0,0,0,0,0,0,0,0,0,2.0,3.0,8.0,12.0,1.0,1.0,1.0,1.0,1.0,2.0,9700.0,1.0,2.0,6.0,6.0,0.0,0.0,0.0,55314.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,5.0,2.0,2.0,2.0,2.0,5.0,2.0,2.0,1.0,4.0,48000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,48000,1,1.0,1,1.0,,1,495,72000,155000.0,3,3.0,3,3.0,,3,528,0,0,0,35000,0,0,0,0,0,0,0,0,35000,367500,4,4.0,4,4.0,,4,91875.0,2,2.0,2,2.0,,2,671,2024
TQRMNOPQYHKNKNCDEGGFB00860741,2024,1,1,3,1,42,S,10,437,5,Masculino,1900-01-01 00:00:00,21,5,4,1,2,0,4,1,,1,,1,,4,2,3,0,,2,1,1,2,2,1,2,2,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,2.0,1.0,5.0,2.0,5300.0,2.0,0.0,0.0,0.0,99.0,9.0,32314.0,1.0,6.0,0.0,0.0,2.0,0.0,2.0,9.0,0.0,0.0,0.0,0.0,2.0,0,0,0.0,0,0.0,,0,437,0,0.0,0,0.0,0,0.0,,0,437,0,0,0,0,0,0,0,0,0,0,0,0,0,367500,4,4.0,4,4.0,,4,91875.0,2,2.0,2,2.0,,2,671,2024
TQRMNOPQYHKNKNCDEGGFB00860741,2024,1,1,4,0,42,S,10,437,5,Masculino,1900-01-01 00:00:00,8,5,4,1,1,1,2,2,3.0,1,,1,,1,4,0,3,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.0,0,0.0,,0,437,0,0.0,0,0.0,0,0.0,,0,437,0,0,0,0,0,0,0,0,0,0,0,0,0,367500,4,4.0,4,4.0,,4,91875.0,2,2.0,2,2.0,,2,671,2024
TQRMNOQSSHKNKNCDEGGFB00860742,2024,1,1,4,1,42,S,10,461,5,Femenino,1900-01-01 00:00:00,14,5,4,1,1,1,4,2,1.0,1,,1,,3,3,0,3,,0,0,0,0,0,0,0,0,0,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.0,0,0.0,,0,461,0,0.0,0,0.0,0,0.0,,0,461,0,0,0,0,0,0,0,0,0,0,0,0,0,420000,5,5.0,5,5.0,,5,84000.0,2,2.0,2,2.0,,2,554,2024
TQRMNOQSSHKNKNCDEGGFB00860742,2024,1,1,5,1,42,S,10,461,5,Masculino,1900-01-01 00:00:00,10,5,4,1,1,1,2,2,5.0,1,,1,,1,3,0,3,,0,0,0,0,0,0,0,0,0,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.0,0,0.0,,0,461,0,0.0,0,0.0,0,0.0,,0,461,0,0,0,0,0,0,0,0,0,0,0,0,0,420000,5,5.0,5,5.0,,5,84000.0,2,2.0,2,2.0,,2,554,2024
TQRMNOQSSHKNKNCDEGGFB00860742,2024,1,1,1,1,42,S,10,461,1,Masculino,1900-01-01 00:00:00,62,2,1,1,2,0,4,1,,1,,1,,4,1,3,0,,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,56.0,0.0,2.0,0.0,2.0,2.0,3.0,1.0,8401.0,2.0,0.0,0.0,0.0,0.0,9.0,0.0,48323.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0,2.0,2.0,2.0,2.0,5.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,260000.0,0.0,0.0,0.0,130000.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,260000,5,6.0,6,5.0,,6,524,0,390000.0,7,8.0,8,7.0,,8,569,0,0,0,0,0,0,0,0,0,0,0,0,0,420000,5,5.0,5,5.0,,5,84000.0,2,2.0,2,2.0,,2,554,2024
TQRMNOQSSHKNKNCDEGGFB00860742,2024,1,1,2,1,42,S,10,461,2,Femenino,1900-01-01 00:00:00,59,2,1,1,2,0,4,1,,1,,1,,4,3,0,4,,0,0,0,0,0,0,0,0,0,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.0,0,0.0,,0,461,0,30000.0,1,1.0,1,1.0,,1,558,0,0,0,0,0,0,0,0,30000,0,0,0,30000,420000,5,5.0,5,5.0,,5,84000.0,2,2.0,2,2.0,,2,554,2024
TQRMNOQSSHKNKNCDEGGFB00860742,2024,1,1,3,1,42,S,10,461,5,Femenino,1900-01-01 00:00:00,17,5,4,1,1,1,4,2,2.0,1,,1,,3,3,0,3,,0,0,0,0,0,0,0,0,0,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.0,0,0.0,,0,461,0,0.0,0,0.0,0,0.0,,0,461,0,0,0,0,0,0,0,0,0,0,0,0,0,420000,5,5.0,5,5.0,,5,84000.0,2,2.0,2,2.0,,2,554,2024
TQSMNORQYHMMLLCDEGGFB00799328,2024,1,1,1,1,42,S,10,484,1,Masculino,1900-01-01 00:00:00,68,2,1,1,2,0,2,1,,4,208.0,1,,2,3,0,4,,0,0,0,0,0,0,0,0,0,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.0,0,0.0,,0,484,0,129000.0,2,3.0,3,2.0,,2,544,74000,0,0,0,0,0,0,0,0,0,0,0,129000,789000,8,8.0,8,8.0,,8,263000.0,7,7.0,8,7.0,,8,760,2024
TQSMNORQYHMMLLCDEGGFB00799328,2024,1,1,2,1,42,S,10,484,2,Femenino,1900-01-01 00:00:00,74,2,1,1,2,0,2,2,2.0,1,,1,,1,3,0,4,,0,0,0,0,0,0,0,0,0,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.0,0,0.0,,0,484,0,160000.0,3,4.0,4,3.0,,4,494,105000,0,0,0,0,0,0,0,0,0,0,0,160000,789000,8,8.0,8,8.0,,8,263000.0,7,7.0,8,7.0,,8,760,2024
TQSMNORQYHMMLLCDEGGFB00799328,2024,1,1,3,1,42,S,10,484,5,Masculino,1900-01-01 00:00:00,24,5,1,1,2,0,4,1,,1,,1,,4,1,3,0,,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,60.0,0.0,2.0,0.0,2.0,2.0,3.0,2.0,3800.0,2.0,0.0,0.0,0.0,0.0,8.0,0.0,34323.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,1.0,2.0,2.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,500000,9,9.0,9,8.0,,9,568,0,500000.0,8,9.0,9,8.0,,9,593,0,0,0,0,0,0,0,0,0,0,0,0,0,789000,8,8.0,8,8.0,,8,263000.0,7,7.0,8,7.0,,8,760,2024
TQRMNOPTYHMLLLCDEHMHF00800973,2024,1,1,1,1,42,N,26,225,1,Masculino,1944-07-28 00:00:00,79,1,1,1,2,0,4,2,4.0,1,,1,,3,3,0,1,,0,0,0,0,0,0,0,0,0,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.0,0,,0.0,0,225,0,120000.0,2,2.0,2,,3.0,2,235,120000,0,0,0,0,0,0,0,0,0,0,0,120000,310000,3,3.0,3,,4.0,3,77500.0,2,2.0,2,,2.0,1,258,2024
TQRMNOPTYHMLLLCDEHMHF00800973,2024,1,1,2,1,42,N,26,225,2,Femenino,1949-01-13 00:00:00,75,1,1,1,2,0,7,2,3.0,1,,1,,5,3,0,1,,0,0,0,0,0,0,0,0,0,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.0,0,,0.0,0,225,0,120000.0,2,2.0,2,,3.0,2,253,120000,0,0,0,0,0,0,0,0,0,0,0,120000,310000,3,3.0,3,,4.0,3,77500.0,2,2.0,2,,2.0,1,258,2024
TQRMNOPTYHMLLLCDEHMHF00800973,2024,1,1,3,1,42,N,26,225,5,Masculino,1995-11-08 00:00:00,28,5,4,1,2,0,4,1,,1,,1,,4,1,2,0,,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,15.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,9503.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,82113.0,6.0,0.0,0.0,0.0,1.0,3.0,3.0,2.0,7.0,4.0,2.0,70000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,70000,1,2.0,2,,1.0,1,284,0,70000.0,1,1.0,1,,1.0,1,279,0,0,0,0,0,0,0,0,0,0,0,0,0,310000,3,3.0,3,,4.0,3,77500.0,2,2.0,2,,2.0,1,258,2024
TQRMNOPTYHMLLLCDEHMHF00800973,2024,1,1,4,1,42,N,26,225,5,Masculino,1998-12-26 00:00:00,25,5,4,1,1,1,7,2,3.0,1,,1,,5,3,0,3,,0,0,0,0,0,0,0,0,0,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.0,0,,0.0,0,225,0,0.0,0,0.0,0,,0.0,0,225,0,0,0,0,0,0,0,0,0,0,0,0,0,310000,3,3.0,3,,4.0,3,77500.0,2,2.0,2,,2.0,1,258,2024
TQRMNORPSHMOLMCDEHMHF00800976,2024,1,1,1,1,42,N,26,134,1,Masculino,1977-01-03 00:00:00,47,5,2,1,2,0,4,1,,3,50.0,1,,4,1,3,0,,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,40.0,0.0,1.0,1.0,1.0,1.0,2.0,2.0,4000.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,72323.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,9.0,9.0,4.0,2.0,2.0,2.0,2.0,5.0,2.0,2.0,2.0,2.0,5.0,2.0,2.0,1.0,4.0,200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,200000,5,5.0,5,,5.0,3,134,0,200000.0,4,5.0,4,,5.0,4,140,0,0,0,0,0,0,0,0,0,0,0,0,0,1300000,9,10.0,10,,10.0,10,433333.33,9,9.0,9,,9.0,9,152,2024
TQRMNORPSHMOLMCDEHMHF00800976,2024,1,1,2,1,42,N,26,134,8,Femenino,1969-12-09 00:00:00,54,2,1,1,2,0,7,1,,3,50.0,1,,6,1,3,0,,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,40.0,0.0,2.0,0.0,2.0,2.0,2.0,1.0,8600.0,2.0,0.0,0.0,0.0,0.0,10.0,0.0,40312.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0,2.0,2.0,2.0,2.0,5.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,3.0,1.0,800000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,800000,10,10.0,10,,10.0,10,145,0,800000.0,10,10.0,10,,10.0,10,142,0,0,0,0,0,0,0,0,0,0,0,0,0,1300000,9,10.0,10,,10.0,10,433333.33,9,9.0,9,,9.0,9,152,2024
TQRMNORPSHMOLMCDEHMHF00800976,2024,1,1,3,1,42,N,26,134,9,Masculino,1967-05-24 00:00:00,56,2,4,1,2,0,4,1,,3,50.0,1,,4,1,2,0,,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,40.0,0.0,1.0,1.0,1.0,2.0,2.0,2.0,4000.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,72113.0,8.0,0.0,0.0,0.0,1.0,3.0,1.0,1.0,7.0,6.0,2.0,300000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,300000,6,7.0,7,,7.0,5,156,0,300000.0,6,7.0,7,,7.0,6,156,0,0,0,0,0,0,0,0,0,0,0,0,0,1300000,9,10.0,10,,10.0,10,433333.33,9,9.0,9,,9.0,9,152,2024
TQRMNOTUUHMMKSCDEGGFB00799395,2024,1,1,1,1,42,S,10,631,1,Masculino,1965-03-11 00:00:00,58,1,1,1,2,0,4,2,99.0,1,,1,,3,1,2,0,,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,44.0,0.0,2.0,0.0,2.0,2.0,2.0,2.0,2500.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,80113.0,1.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,7.0,6.0,2.0,150000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,150000,3,3.0,3,3.0,,3,841,0,150000.0,3,3.0,3,3.0,,3,777,0,0,0,0,0,0,0,0,0,0,0,0,0,315000,3,3.0,3,3.0,,3,63000.0,1,1.0,1,1.0,,1,997,2024
TQRMNOTUUHMMKSCDEGGFB00799395,2024,1,1,2,1,42,S,10,631,2,Femenino,1970-05-05 00:00:00,53,1,4,1,2,0,2,1,,1,,1,,2,3,0,4,,0,0,0,0,0,0,0,0,0,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.0,0,0.0,,0,631,0,0.0,0,0.0,0,0.0,,0,631,0,0,0,0,0,0,0,0,0,0,0,0,0,315000,3,3.0,3,3.0,,3,63000.0,1,1.0,1,1.0,,1,997,2024
TQRMNOTUUHMMKSCDEGGFB00799395,2024,1,1,3,1,42,S,10,631,3,Masculino,1999-04-30 00:00:00,24,5,4,1,1,1,6,2,0.0,1,,1,,5,1,3,0,,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,30.0,0.0,2.0,0.0,2.0,2.0,2.0,2.0,1009.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,80314.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,2.0,2.0,2.0,2.0,5.0,2.0,1.0,2.0,2.0,0.0,2.0,2.0,1.0,4.0,90000.0,0.0,0.0,0.0,45000.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,90000,2,2.0,2,2.0,,2,785,0,150000.0,3,3.0,3,3.0,,3,772,0,0,0,0,0,0,0,15000,0,0,0,0,15000,315000,3,3.0,3,3.0,,3,63000.0,1,1.0,1,1.0,,1,997,2024
TQRMNOTUUHMMKSCDEGGFB00799395,2024,1,1,5,1,42,S,10,631,3,Masculino,2005-12-29 00:00:00,18,5,4,1,2,0,4,2,1.0,1,,1,,3,1,4,0,,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,28.0,0.0,2.0,0.0,1.0,1.0,2.0,2.0,2500.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,82314.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.0,0,0.0,,0,631,0,0.0,0,0.0,0,0.0,,0,631,0,0,0,0,0,0,0,0,0,0,0,0,0,315000,3,3.0,3,3.0,,3,63000.0,1,1.0,1,1.0,,1,997,2024
TQRMNOTUUHMMKSCDEGGFB00799395,2024,1,1,6,1,42,S,10,631,3,Masculino,2005-12-29 00:00:00,18,5,4,1,1,1,4,2,4.0,1,,1,,3,3,0,3,,0,0,0,0,0,0,0,0,0,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.0,0,0.0,,0,631,0,15000.0,1,1.0,1,1.0,,1,718,0,0,0,0,0,0,0,15000,0,0,0,0,15000,315000,3,3.0,3,3.0,,3,63000.0,1,1.0,1,1.0,,1,997,2024
TQRMNORUWHMLLLCDEHMHF00800974,2024,1,1,1,1,42,N,26,144,1,Femenino,1995-05-17 00:00:00,28,5,4,1,2,0,4,1,,3,14.0,1,,4,1,2,0,,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,54.0,0.0,2.0,0.0,2.0,2.0,3.0,2.0,4804.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,30133.0,1.0,0.0,0.0,0.0,3.0,1.0,1.0,1.0,7.0,6.0,1.0,0.0,700000.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,700000,9,10.0,10,,10.0,10,172,0,700000.0,9,10.0,10,,10.0,10,180,0,0,0,0,0,0,0,0,0,0,0,0,0,700000,7,8.0,7,,8.0,7,700000.0,10,10.0,10,,10.0,10,163,2024
TQRMNOVUPHJKKTCDEHMHF00860749,2024,1,1,1,1,42,N,26,298,1,Femenino,1995-07-11 00:00:00,28,5,1,1,1,1,7,2,1.0,1,,1,,5,1,3,0,,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,30.0,0.0,2.0,0.0,2.0,2.0,2.0,1.0,8401.0,2.0,0.0,0.0,0.0,0.0,10.0,0.0,41312.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0,2.0,2.0,2.0,2.0,5.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,400000,8,8.0,8,,8.0,7,304,0,400000.0,7,8.0,8,,8.0,7,305,0,0,0,0,0,0,0,0,0,0,0,0,0,800000,8,8.0,8,,8.0,8,400000.0,9,9.0,9,,9.0,9,312,2024
